order_id,customer_id,order_date,product_name,gross_amount,discount_pct,net_revenue
985,805,2025-03-23,Basic Plan,1209,10,1088.1
986,173,2025-08-14,Basic Plan,522,0,522.0
987,861,2024-04-09,Pro Plan,4873,0,4873.0
988,305,2024-06-18,Enterprise Plan,14552,10,13096.8
989,38,2025-10-03,Basic Plan,889,0,889.0
990,808,2025-11-25,Basic Plan,1066,0,1066.0
991,348,2025-12-13,Pro Plan,2570,0,2570.0
992,272,2025-01-02,Pro Plan,3374,10,3036.6
993,277,2025-12-30,Pro Plan,3993,5,3793.35
994,305,2024-05-07,Enterprise Plan,7478,15,6356.3
995,249,2025-12-24,Pro Plan,3577,10,3219.3
996,792,2025-05-17,Basic Plan,598,10,538.2
997,616,2024-09-13,Enterprise Plan,8370,0,8370.0
998,1,2024-10-07,Enterprise Plan,12599,0,12599.0
999,161,2025-06-19,Pro Plan,2725,0,2725.0
1000,208,2025-09-22,Enterprise Plan,13823,0,13823.0
1001,79,2024-07-04,Enterprise Plan,7219,5,6858.05
1002,133,2025-12-28,Enterprise Plan,10330,15,8780.5
1003,138,2025-12-27,Basic Plan,607,10,546.3
1004,45,2025-08-17,Enterprise Plan,10811,0,10811.0
1005,12,2024-06-28,Basic Plan,826,5,784.7
1006,5,2024-08-18,Basic Plan,502,10,451.8
1007,722,2025-07-28,Basic Plan,1364,0,1364.0
1008,686,2024-07-19,Basic Plan,1227,10,1104.3
1009,158,2024-06-25,Enterprise Plan,6815,0,6815.0
1010,68,2025-04-22,Pro Plan,2899,15,2464.15
1011,42,2025-10-02,Pro Plan,3126,0,3126.0
1012,231,2024-12-02,Basic Plan,716,0,716.0
1013,718,2024-11-01,Pro Plan,2727,10,2454.3
1014,741,2024-06-19,Enterprise Plan,11375,15,9668.75
1015,163,2024-05-13,Basic Plan,559,0,559.0
1016,675,2024-08-05,Enterprise Plan,14465,0,14465.0
1017,754,2025-12-26,Enterprise Plan,10289,15,8745.65
1018,794,2025-11-18,Basic Plan,592,0,592.0
1019,863,2024-12-22,Basic Plan,898,10,808.2
1020,731,2025-10-23,Basic Plan,993,0,993.0
1021,334,2025-12-08,Pro Plan,4303,15,3657.55
1022,773,2025-09-11,Basic Plan,593,0,593.0
1023,276,2025-07-08,Pro Plan,2004,10,1803.6
1024,644,2024-07-25,Pro Plan,2447,15,2079.95
1025,699,2025-05-04,Pro Plan,2761,5,2622.95
1026,409,2025-05-09,Enterprise Plan,6714,15,5706.9
1027,339,2025-12-28,Pro Plan,2218,10,1996.2
1028,838,2025-10-20,Basic Plan,544,0,544.0
1029,836,2024-11-02,Basic Plan,1329,5,1262.55
1030,110,2025-12-26,Enterprise Plan,6240,0,6240.0
1031,512,2025-03-26,Pro Plan,4869,15,4138.65
1032,98,2025-04-29,Enterprise Plan,11116,10,10004.4
1033,148,2024-11-03,Enterprise Plan,10801,0,10801.0
1034,746,2025-03-23,Basic Plan,1316,10,1184.4
1035,140,2025-12-24,Pro Plan,4429,10,3986.1
1036,699,2025-09-05,Basic Plan,1385,5,1315.75
1037,835,2024-06-11,Basic Plan,1109,0,1109.0
1038,454,2025-02-17,Pro Plan,2473,5,2349.35
1039,499,2025-01-19,Enterprise Plan,14432,0,14432.0
1040,261,2025-12-28,Pro Plan,4205,0,4205.0
1041,492,2025-12-30,Basic Plan,764,0,764.0
1042,428,2025-02-27,Basic Plan,860,10,774.0
1043,455,2024-12-09,Enterprise Plan,12607,0,12607.0
1044,593,2025-10-13,Basic Plan,570,5,541.5
1045,542,2024-12-06,Basic Plan,1494,15,1269.9
1046,348,2025-10-20,Pro Plan,3048,10,2743.2
1047,780,2025-12-18,Pro Plan,2620,5,2489.0
1048,79,2024-07-08,Basic Plan,915,0,915.0
1049,476,2025-01-26,Pro Plan,2159,15,1835.15
1050,194,2025-11-03,Pro Plan,2793,10,2513.7
1051,212,2025-12-28,Enterprise Plan,10118,0,10118.0
1052,129,2025-01-31,Enterprise Plan,9198,10,8278.2
1053,169,2025-08-29,Basic Plan,825,0,825.0
1054,797,2025-08-22,Enterprise Plan,10881,5,10336.95
1055,420,2024-12-28,Enterprise Plan,6777,0,6777.0
1056,826,2024-04-16,Basic Plan,956,5,908.2
1057,285,2024-05-01,Enterprise Plan,6821,5,6479.95
1058,392,2024-08-02,Pro Plan,4539,0,4539.0
1059,233,2024-05-07,Basic Plan,872,5,828.4
1060,777,2025-11-14,Basic Plan,1078,0,1078.0
1061,413,2025-10-22,Enterprise Plan,6557,10,5901.3
1062,834,2025-12-26,Basic Plan,543,5,515.85
1063,203,2024-09-28,Enterprise Plan,11070,15,9409.5
1064,434,2024-10-11,Enterprise Plan,7666,0,7666.0
1065,30,2025-03-11,Basic Plan,602,5,571.9
1066,791,2025-06-03,Pro Plan,2388,10,2149.2
1067,755,2025-09-16,Basic Plan,645,0,645.0
1068,123,2025-12-05,Enterprise Plan,13293,15,11299.05
1069,826,2024-04-30,Basic Plan,1203,15,1022.55
1070,96,2025-04-22,Basic Plan,1149,0,1149.0
1071,280,2025-11-16,Enterprise Plan,12077,0,12077.0
1072,88,2024-05-13,Pro Plan,4861,0,4861.0
1073,737,2025-12-29,Basic Plan,1414,0,1414.0
1074,429,2025-07-17,Basic Plan,686,5,651.7
1075,6,2024-04-14,Enterprise Plan,11854,0,11854.0
1076,608,2024-10-31,Basic Plan,1380,5,1311.0
1077,181,2025-12-31,Basic Plan,827,0,827.0
1078,266,2025-03-08,Basic Plan,1383,15,1175.55
1079,756,2024-12-13,Pro Plan,4681,15,3978.85
1080,330,2024-07-17,Enterprise Plan,10253,5,9740.35
1081,458,2025-12-22,Pro Plan,2131,5,2024.45
1082,631,2025-02-08,Basic Plan,1478,5,1404.1
1083,864,2024-07-19,Pro Plan,4884,0,4884.0
1084,718,2024-09-24,Pro Plan,4436,10,3992.4
1085,178,2024-12-19,Pro Plan,4901,15,4165.85
1086,196,2024-08-24,Enterprise Plan,11999,15,10199.15
1087,273,2024-07-01,Basic Plan,1182,0,1182.0
1088,848,2025-12-31,Pro Plan,3179,15,2702.15
1089,287,2025-03-31,Basic Plan,1493,0,1493.0
1090,236,2025-04-17,Basic Plan,1206,10,1085.4
1091,317,2024-11-17,Basic Plan,784,0,784.0
1092,685,2025-11-17,Basic Plan,1399,0,1399.0
1093,660,2025-06-27,Basic Plan,1018,10,916.2
1094,60,2025-03-24,Pro Plan,2263,0,2263.0
1095,232,2025-04-03,Pro Plan,4567,10,4110.3
1096,373,2025-08-31,Basic Plan,1169,0,1169.0
1097,274,2024-10-28,Enterprise Plan,8855,10,7969.5
1098,189,2024-12-28,Pro Plan,2997,0,2997.0
1099,253,2025-12-29,Enterprise Plan,11578,0,11578.0
1100,69,2024-03-13,Pro Plan,3588,0,3588.0
1101,466,2024-11-11,Basic Plan,917,5,871.15
1102,379,2025-09-15,Enterprise Plan,6213,15,5281.05
1103,704,2024-02-14,Pro Plan,4339,5,4122.05
1104,306,2024-07-01,Basic Plan,575,10,517.5
1105,29,2025-07-17,Enterprise Plan,13196,5,12536.2
1106,147,2025-04-10,Basic Plan,1296,15,1101.6
1107,402,2025-07-06,Pro Plan,4051,0,4051.0
1108,503,2025-12-21,Basic Plan,1233,0,1233.0
1109,69,2024-08-18,Basic Plan,1083,0,1083.0
1110,99,2024-12-13,Enterprise Plan,12143,0,12143.0
1111,284,2025-01-05,Basic Plan,902,5,856.9
1112,80,2025-10-15,Pro Plan,2643,0,2643.0
1113,850,2025-08-06,Basic Plan,723,0,723.0
1114,326,2024-09-01,Pro Plan,2045,0,2045.0
1115,32,2025-11-24,Basic Plan,888,0,888.0
1116,821,2025-12-29,Pro Plan,2752,0,2752.0
1117,165,2025-11-11,Pro Plan,4200,0,4200.0
1118,71,2025-12-22,Basic Plan,1142,0,1142.0
1119,488,2025-02-08,Enterprise Plan,8448,0,8448.0
1120,382,2024-08-04,Pro Plan,3355,0,3355.0
1121,314,2024-12-21,Basic Plan,1254,0,1254.0
1122,560,2025-10-22,Basic Plan,1158,5,1100.1
1123,704,2024-08-01,Basic Plan,864,0,864.0
1124,493,2025-12-21,Enterprise Plan,12783,10,11504.7
1125,171,2025-12-28,Basic Plan,655,0,655.0
1126,125,2025-03-22,Pro Plan,3608,5,3427.6
1127,274,2024-07-19,Basic Plan,1131,0,1131.0
1128,354,2025-12-21,Pro Plan,3869,0,3869.0
1129,326,2024-08-14,Enterprise Plan,14897,5,14152.15
1130,32,2025-10-11,Enterprise Plan,9048,0,9048.0
1131,45,2025-07-03,Enterprise Plan,12938,0,12938.0
1132,223,2024-04-21,Pro Plan,2190,0,2190.0
1133,867,2025-12-25,Enterprise Plan,8935,0,8935.0
1134,770,2025-12-13,Basic Plan,968,0,968.0
1135,165,2025-12-23,Basic Plan,579,0,579.0
1136,210,2025-12-24,Basic Plan,1211,10,1089.9
1137,675,2024-05-05,Basic Plan,1429,5,1357.55
1138,766,2024-09-05,Basic Plan,1320,0,1320.0
1139,112,2025-11-19,Basic Plan,1230,10,1107.0
1140,558,2024-08-12,Basic Plan,693,5,658.35
1141,464,2025-12-29,Basic Plan,1162,10,1045.8
1142,192,2024-09-17,Basic Plan,569,0,569.0
1143,823,2024-10-19,Basic Plan,1034,10,930.6
1144,100,2025-12-31,Enterprise Plan,11997,10,10797.3
1145,349,2025-08-13,Pro Plan,2435,0,2435.0
1146,16,2025-12-25,Basic Plan,1048,0,1048.0
1147,463,2025-12-23,Enterprise Plan,7336,15,6235.6
1148,667,2025-12-26,Enterprise Plan,13598,15,11558.3
1149,440,2025-10-16,Basic Plan,1220,15,1037.0
1150,680,2024-11-26,Pro Plan,4277,10,3849.3
1151,713,2024-10-24,Enterprise Plan,6824,0,6824.0
1152,313,2024-07-22,Pro Plan,4191,15,3562.35
1153,772,2024-08-16,Basic Plan,568,10,511.2
1154,517,2024-10-25,Enterprise Plan,8532,10,7678.8
1155,798,2025-09-21,Pro Plan,2706,10,2435.4
1156,34,2024-12-07,Pro Plan,3273,0,3273.0
1157,593,2025-10-06,Basic Plan,1026,0,1026.0
1158,213,2024-07-08,Enterprise Plan,13811,0,13811.0
1159,681,2024-08-26,Basic Plan,681,10,612.9
1160,601,2024-10-06,Enterprise Plan,10825,10,9742.5
1161,783,2024-10-26,Enterprise Plan,9746,0,9746.0
1162,391,2025-12-29,Basic Plan,758,0,758.0
1163,350,2025-12-27,Pro Plan,3141,15,2669.85
1164,383,2024-06-01,Enterprise Plan,8157,15,6933.45
1165,26,2025-03-13,Enterprise Plan,7797,0,7797.0
1166,137,2024-08-07,Pro Plan,4364,10,3927.6
1167,633,2025-12-31,Enterprise Plan,8073,15,6862.05
1168,128,2025-07-23,Enterprise Plan,6213,0,6213.0
1169,170,2024-12-05,Enterprise Plan,9405,0,9405.0
1170,89,2025-10-16,Enterprise Plan,8445,0,8445.0
1171,711,2024-05-12,Basic Plan,1234,5,1172.3
1172,500,2024-09-13,Pro Plan,2520,15,2142.0
1173,12,2024-03-22,Basic Plan,881,15,748.85
1174,86,2025-02-10,Basic Plan,1420,0,1420.0
1175,443,2024-12-12,Basic Plan,927,0,927.0
1176,248,2025-03-16,Pro Plan,3038,5,2886.1
1177,24,2024-10-04,Basic Plan,1198,0,1198.0
1178,396,2025-11-15,Enterprise Plan,9781,5,9291.95
1179,709,2024-06-16,Pro Plan,3457,5,3284.15
1180,377,2025-07-21,Basic Plan,1125,10,1012.5
1181,461,2024-12-31,Basic Plan,1286,0,1286.0
1182,154,2025-12-13,Basic Plan,1167,0,1167.0
1183,162,2025-11-27,Basic Plan,925,15,786.25
1184,492,2025-12-30,Pro Plan,3222,5,3060.9
1185,853,2024-09-27,Basic Plan,1381,0,1381.0
1186,620,2025-12-23,Basic Plan,622,0,622.0
1187,71,2025-12-28,Enterprise Plan,14867,0,14867.0
1188,149,2024-11-14,Enterprise Plan,12342,5,11724.9
1189,59,2024-12-27,Basic Plan,1081,0,1081.0
1190,531,2024-06-23,Basic Plan,929,5,882.55
1191,445,2025-11-02,Enterprise Plan,6915,0,6915.0
1192,368,2025-12-23,Pro Plan,3710,5,3524.5
1193,245,2025-12-31,Pro Plan,2957,15,2513.45
1194,684,2025-11-30,Basic Plan,586,10,527.4
1195,301,2025-03-01,Pro Plan,3482,0,3482.0
1196,708,2024-08-22,Pro Plan,4380,0,4380.0
1197,236,2025-06-18,Pro Plan,4687,0,4687.0
1198,204,2025-12-25,Pro Plan,2804,15,2383.4
1199,738,2025-03-16,Enterprise Plan,9089,15,7725.65
1200,338,2025-08-16,Enterprise Plan,12829,0,12829.0
1201,176,2025-10-20,Pro Plan,4651,10,4185.9
1202,28,2024-08-16,Basic Plan,964,0,964.0
1203,796,2024-08-12,Basic Plan,894,0,894.0
1204,174,2025-12-22,Basic Plan,590,0,590.0
1205,833,2025-04-23,Pro Plan,2886,5,2741.7
1206,490,2025-08-19,Basic Plan,1441,15,1224.85
1207,774,2025-04-15,Enterprise Plan,11252,0,11252.0
1208,611,2025-12-29,Basic Plan,1195,10,1075.5
1209,515,2025-12-21,Basic Plan,1046,15,889.1
1210,815,2025-01-05,Enterprise Plan,7607,15,6465.95
1211,101,2025-01-26,Pro Plan,2604,15,2213.4
1212,260,2025-12-27,Enterprise Plan,7386,15,6278.1
1213,408,2024-11-28,Enterprise Plan,12230,0,12230.0
1214,146,2024-05-22,Basic Plan,1073,0,1073.0
1215,91,2025-12-26,Basic Plan,1237,0,1237.0
1216,520,2024-10-28,Basic Plan,1410,0,1410.0
1217,377,2025-08-11,Basic Plan,873,10,785.7
1218,391,2025-12-28,Basic Plan,766,0,766.0
1219,547,2025-12-27,Enterprise Plan,9946,0,9946.0
1220,344,2024-04-28,Enterprise Plan,11993,15,10194.05
1221,57,2025-03-08,Pro Plan,3661,0,3661.0
1222,168,2024-10-08,Enterprise Plan,10375,0,10375.0
1223,345,2025-12-25,Enterprise Plan,10400,5,9880.0
1224,200,2025-11-15,Pro Plan,3644,10,3279.6
1225,384,2025-05-19,Enterprise Plan,11496,0,11496.0
1226,800,2025-08-29,Basic Plan,947,0,947.0
1227,384,2025-08-03,Pro Plan,3109,5,2953.55
1228,301,2025-01-27,Enterprise Plan,14237,5,13525.15
1229,203,2024-05-06,Pro Plan,2854,0,2854.0
1230,612,2024-09-08,Basic Plan,681,0,681.0
1231,432,2025-04-06,Pro Plan,2090,10,1881.0
1232,230,2025-12-31,Enterprise Plan,11440,10,10296.0
1233,214,2024-04-29,Enterprise Plan,7434,0,7434.0
1234,285,2024-04-08,Pro Plan,4440,0,4440.0
1235,142,2024-04-04,Pro Plan,4358,5,4140.1
1236,815,2024-12-11,Pro Plan,3829,0,3829.0
1237,81,2024-07-23,Basic Plan,513,5,487.35
1238,86,2025-03-03,Basic Plan,745,0,745.0
1239,828,2025-07-05,Basic Plan,772,0,772.0
1240,542,2024-12-29,Basic Plan,1455,0,1455.0
1241,809,2025-07-21,Enterprise Plan,10338,15,8787.3
1242,350,2025-12-22,Basic Plan,753,0,753.0
1243,269,2025-12-05,Basic Plan,808,0,808.0
1244,376,2025-07-02,Basic Plan,1235,0,1235.0
1245,506,2024-08-04,Enterprise Plan,12760,0,12760.0
1246,35,2025-12-24,Basic Plan,606,15,515.1
1247,262,2024-06-12,Basic Plan,1046,15,889.1
1248,71,2025-12-30,Pro Plan,4174,0,4174.0
1249,628,2025-04-04,Basic Plan,1454,0,1454.0
1250,545,2025-12-26,Enterprise Plan,14994,5,14244.3
1251,177,2025-08-12,Enterprise Plan,10601,0,10601.0
1252,167,2024-09-10,Basic Plan,871,15,740.35
1253,109,2024-09-03,Enterprise Plan,8887,5,8442.65
1254,620,2025-12-24,Pro Plan,3093,15,2629.05
1255,44,2025-02-15,Enterprise Plan,14160,0,14160.0
1256,855,2025-04-15,Pro Plan,2794,15,2374.9
1257,276,2025-03-24,Enterprise Plan,6414,15,5451.9
1258,762,2025-11-02,Pro Plan,3398,15,2888.3
1259,779,2025-12-28,Pro Plan,3895,5,3700.25
1260,441,2024-05-02,Enterprise Plan,13044,5,12391.8
1261,296,2025-06-01,Pro Plan,3665,0,3665.0
1262,316,2024-04-10,Pro Plan,2013,0,2013.0
1263,761,2025-12-31,Enterprise Plan,6764,15,5749.4
1264,5,2024-10-07,Pro Plan,2624,5,2492.8
1265,599,2024-11-19,Basic Plan,525,0,525.0
1266,682,2024-07-06,Enterprise Plan,14505,15,12329.25
1267,344,2024-04-19,Basic Plan,525,0,525.0
1268,418,2024-08-20,Enterprise Plan,8919,15,7581.15
1269,154,2025-07-23,Basic Plan,816,0,816.0
1270,628,2025-05-13,Pro Plan,4713,0,4713.0
1271,566,2024-12-22,Pro Plan,2108,10,1897.2
1272,673,2025-06-13,Basic Plan,1490,10,1341.0
1273,489,2025-12-30,Basic Plan,1281,5,1216.95
1274,64,2025-01-11,Enterprise Plan,7422,5,7050.9
1275,14,2025-12-31,Basic Plan,624,0,624.0
1276,854,2025-10-04,Enterprise Plan,11666,0,11666.0
1277,632,2024-12-15,Enterprise Plan,12402,0,12402.0
1278,404,2024-09-20,Enterprise Plan,9055,10,8149.5
1279,457,2025-11-28,Pro Plan,3008,0,3008.0
1280,85,2024-06-05,Enterprise Plan,12119,10,10907.1
1281,675,2024-07-02,Enterprise Plan,9493,0,9493.0
1282,295,2025-03-15,Basic Plan,654,15,555.9
1283,329,2025-12-04,Pro Plan,2929,15,2489.65
1284,54,2025-05-30,Basic Plan,1415,10,1273.5
1285,597,2024-07-05,Enterprise Plan,8855,0,8855.0
1286,355,2024-05-13,Pro Plan,3940,15,3349.0
1287,619,2025-09-03,Basic Plan,1300,0,1300.0
1288,441,2024-05-26,Basic Plan,732,5,695.4
1289,720,2025-12-29,Basic Plan,1019,0,1019.0
1290,701,2025-09-23,Pro Plan,3626,0,3626.0
1291,97,2024-04-05,Enterprise Plan,13522,0,13522.0
1292,313,2024-09-30,Basic Plan,898,10,808.2
1293,422,2025-07-03,Basic Plan,1282,10,1153.8
1294,670,2024-07-15,Basic Plan,890,0,890.0
1295,763,2025-12-31,Pro Plan,2510,0,2510.0
1296,445,2025-12-30,Pro Plan,4641,10,4176.9
1297,193,2024-05-31,Enterprise Plan,8996,15,7646.6
1298,154,2025-07-13,Pro Plan,4728,15,4018.8
1299,293,2025-02-20,Enterprise Plan,10294,10,9264.6
1300,824,2025-12-23,Pro Plan,3959,0,3959.0
1301,11,2025-06-10,Pro Plan,3075,0,3075.0
1302,177,2025-08-26,Basic Plan,1493,0,1493.0
1303,254,2025-11-06,Basic Plan,645,0,645.0
1304,664,2024-10-15,Basic Plan,1149,0,1149.0
1305,213,2024-10-28,Pro Plan,3039,0,3039.0
1306,516,2025-05-15,Enterprise Plan,8527,15,7247.95
1307,531,2024-10-20,Enterprise Plan,9016,0,9016.0
1308,687,2025-07-28,Pro Plan,2234,5,2122.3
1309,647,2024-07-27,Enterprise Plan,11530,0,11530.0
1310,520,2024-10-06,Enterprise Plan,6807,5,6466.65
1311,442,2024-12-15,Enterprise Plan,13844,0,13844.0
1312,605,2025-06-01,Enterprise Plan,7879,10,7091.1
1313,801,2025-12-30,Pro Plan,3625,15,3081.25
1314,292,2024-08-03,Pro Plan,2428,0,2428.0
1315,577,2024-02-20,Pro Plan,4740,0,4740.0
1316,496,2025-03-03,Enterprise Plan,10995,0,10995.0
1317,803,2025-12-23,Pro Plan,2608,0,2608.0
1318,105,2025-07-13,Basic Plan,725,5,688.75
1319,513,2024-05-05,Pro Plan,4707,0,4707.0
1320,799,2024-11-29,Pro Plan,4719,5,4483.05
1321,55,2025-06-06,Enterprise Plan,13758,15,11694.3
1322,41,2025-01-23,Pro Plan,2259,0,2259.0
1323,418,2024-06-28,Pro Plan,2184,0,2184.0
1324,242,2025-05-29,Pro Plan,4329,0,4329.0
1325,226,2025-07-09,Enterprise Plan,7102,0,7102.0
1326,322,2025-10-02,Pro Plan,4950,0,4950.0
1327,470,2025-10-12,Basic Plan,1079,15,917.15
1328,33,2025-12-26,Pro Plan,3112,0,3112.0
1329,362,2025-12-21,Basic Plan,1090,15,926.5
1330,52,2024-08-21,Enterprise Plan,9465,10,8518.5
1331,768,2025-08-05,Pro Plan,4241,5,4028.95
1332,612,2024-11-06,Basic Plan,561,5,532.95
1333,377,2025-02-22,Basic Plan,518,0,518.0
1334,787,2025-05-16,Pro Plan,2648,15,2250.8
1335,249,2025-12-31,Basic Plan,1137,15,966.45
1336,27,2024-12-08,Basic Plan,639,15,543.15
1337,386,2025-09-11,Basic Plan,653,0,653.0
1338,320,2025-03-11,Basic Plan,1085,0,1085.0
1339,823,2024-09-25,Enterprise Plan,12611,5,11980.45
1340,651,2025-11-12,Enterprise Plan,13436,5,12764.2
1341,39,2025-03-31,Enterprise Plan,14572,5,13843.4
1342,763,2025-12-30,Basic Plan,936,5,889.2
1343,346,2024-08-09,Basic Plan,581,10,522.9
1344,186,2025-03-18,Basic Plan,948,15,805.8
1345,488,2024-11-30,Enterprise Plan,6463,5,6139.85
1346,438,2025-04-22,Enterprise Plan,14690,10,13221.0
1347,361,2025-12-24,Enterprise Plan,14924,5,14177.8
1348,252,2024-09-09,Basic Plan,1360,15,1156.0
1349,610,2024-12-15,Enterprise Plan,11058,0,11058.0
1350,526,2024-07-13,Enterprise Plan,7502,15,6376.7
1351,25,2025-03-14,Pro Plan,3264,0,3264.0
1352,662,2024-12-19,Enterprise Plan,11486,0,11486.0
1353,262,2024-08-06,Basic Plan,648,0,648.0
1354,836,2024-08-16,Basic Plan,1100,0,1100.0
1355,123,2025-12-20,Basic Plan,1293,0,1293.0
1356,366,2024-08-19,Pro Plan,3115,0,3115.0
1357,741,2024-09-30,Enterprise Plan,13472,0,13472.0
1358,90,2025-08-28,Basic Plan,1228,0,1228.0
1359,225,2025-03-27,Basic Plan,930,10,837.0
1360,212,2025-12-25,Pro Plan,3266,10,2939.4
1361,683,2024-10-30,Pro Plan,4033,5,3831.35
1362,337,2025-04-29,Enterprise Plan,13337,10,12003.3
1363,324,2025-07-07,Pro Plan,2364,5,2245.8
1364,509,2024-12-17,Pro Plan,3423,5,3251.85
1365,60,2025-03-22,Basic Plan,763,0,763.0
1366,151,2025-10-01,Basic Plan,916,0,916.0
1367,463,2025-12-26,Enterprise Plan,9614,5,9133.3
1368,119,2025-12-27,Basic Plan,1102,15,936.7
1369,66,2025-01-15,Pro Plan,4314,5,4098.3
1370,240,2025-08-24,Basic Plan,1485,5,1410.75
1371,51,2025-12-30,Basic Plan,1403,15,1192.55
1372,425,2024-08-13,Enterprise Plan,11867,0,11867.0
1373,4,2025-11-24,Enterprise Plan,12228,0,12228.0
1374,587,2024-12-16,Basic Plan,550,15,467.5
1375,657,2025-12-22,Pro Plan,4945,0,4945.0
1376,475,2024-11-24,Pro Plan,3432,0,3432.0
1377,564,2025-02-10,Enterprise Plan,8639,5,8207.05
1378,68,2025-02-25,Enterprise Plan,9381,5,8911.95
1379,821,2025-12-28,Basic Plan,1373,0,1373.0
1380,302,2025-12-27,Enterprise Plan,11495,10,10345.5
1381,540,2024-10-27,Pro Plan,3153,5,2995.35
1382,479,2025-06-05,Pro Plan,3015,0,3015.0
1383,391,2025-12-27,Pro Plan,2906,0,2906.0
1384,387,2025-11-08,Basic Plan,1310,0,1310.0
1385,106,2025-06-25,Basic Plan,905,10,814.5
1386,644,2024-11-11,Enterprise Plan,10007,10,9006.3
1387,240,2025-05-21,Enterprise Plan,10234,0,10234.0
1388,862,2025-01-24,Pro Plan,3167,0,3167.0
1389,804,2025-12-27,Pro Plan,3080,0,3080.0
1390,704,2024-06-23,Enterprise Plan,8807,0,8807.0
1391,140,2025-12-10,Basic Plan,1107,0,1107.0
1392,17,2024-10-17,Pro Plan,2525,10,2272.5
1393,685,2025-12-28,Enterprise Plan,14735,15,12524.75
1394,368,2025-12-22,Pro Plan,2408,0,2408.0
1395,459,2025-06-04,Basic Plan,1490,0,1490.0
1396,420,2025-04-18,Pro Plan,2528,0,2528.0
1397,655,2025-12-29,Basic Plan,1381,5,1311.95
1398,26,2024-11-10,Pro Plan,3338,0,3338.0
1399,866,2024-09-16,Pro Plan,2789,0,2789.0
1400,732,2024-12-04,Enterprise Plan,12763,0,12763.0
1401,647,2024-09-05,Pro Plan,4398,0,4398.0
1402,235,2024-05-20,Basic Plan,750,0,750.0
1403,860,2024-04-29,Pro Plan,3139,10,2825.1
1404,274,2024-09-11,Pro Plan,3562,0,3562.0
1405,546,2024-10-10,Enterprise Plan,9660,10,8694.0
1406,212,2025-12-31,Basic Plan,1418,15,1205.3
1407,683,2024-08-12,Basic Plan,639,0,639.0
1408,273,2024-08-15,Enterprise Plan,13560,0,13560.0
1409,72,2025-10-12,Pro Plan,4165,15,3540.25
1410,116,2025-07-27,Pro Plan,2779,0,2779.0
1411,90,2025-09-24,Pro Plan,4572,15,3886.2
1412,487,2024-06-24,Basic Plan,1068,5,1014.6
1413,465,2024-06-21,Enterprise Plan,9578,0,9578.0
1414,861,2024-05-12,Enterprise Plan,11906,10,10715.4
1415,788,2024-09-12,Basic Plan,765,15,650.25
1416,239,2024-10-11,Pro Plan,3588,0,3588.0
1417,381,2025-02-11,Basic Plan,728,10,655.2
1418,176,2025-12-26,Basic Plan,1406,0,1406.0
1419,412,2025-07-19,Basic Plan,695,5,660.25
1420,512,2025-01-02,Enterprise Plan,8223,0,8223.0
1421,499,2025-03-01,Basic Plan,817,5,776.15
1422,764,2024-05-23,Basic Plan,771,5,732.45
1423,479,2025-02-10,Enterprise Plan,7765,0,7765.0
1424,605,2025-07-31,Basic Plan,1179,5,1120.05
1425,39,2025-08-17,Pro Plan,4066,15,3456.1
1426,743,2024-08-11,Enterprise Plan,12492,10,11242.8
1427,402,2025-05-13,Basic Plan,1065,15,905.25
1428,853,2024-07-14,Enterprise Plan,8307,10,7476.3
1429,216,2025-10-29,Pro Plan,4386,0,4386.0
1430,374,2024-10-23,Enterprise Plan,7469,15,6348.65
1431,710,2025-03-27,Pro Plan,3794,0,3794.0
1432,585,2025-12-08,Pro Plan,3079,0,3079.0
1433,647,2024-06-20,Pro Plan,2851,0,2851.0
1434,868,2025-07-03,Basic Plan,733,10,659.7
1435,845,2024-11-13,Basic Plan,667,0,667.0
1436,644,2024-10-31,Enterprise Plan,10592,5,10062.4
1437,808,2025-12-18,Pro Plan,2742,5,2604.9
1438,276,2025-05-08,Enterprise Plan,8612,0,8612.0
1439,727,2024-12-05,Basic Plan,1032,0,1032.0
1440,176,2025-12-28,Basic Plan,639,0,639.0
1441,312,2024-09-26,Pro Plan,3643,10,3278.7
1442,699,2025-05-09,Basic Plan,709,0,709.0
1443,387,2025-11-01,Basic Plan,724,0,724.0
1444,763,2025-12-25,Pro Plan,3806,0,3806.0
1445,521,2025-12-30,Enterprise Plan,13008,5,12357.6
1446,181,2025-12-31,Pro Plan,3748,0,3748.0
1447,196,2024-07-26,Enterprise Plan,11691,0,11691.0
1448,576,2024-11-26,Enterprise Plan,6928,0,6928.0
1449,748,2025-01-18,Enterprise Plan,12065,0,12065.0
1450,579,2025-09-28,Basic Plan,1464,0,1464.0
1451,726,2025-12-06,Enterprise Plan,10232,5,9720.4
1452,115,2025-10-07,Basic Plan,529,0,529.0
1453,818,2024-07-10,Enterprise Plan,8159,0,8159.0
1454,56,2025-04-26,Enterprise Plan,10849,5,10306.55
1455,820,2025-01-05,Enterprise Plan,6268,0,6268.0
1456,863,2024-12-31,Enterprise Plan,8671,0,8671.0
1457,681,2025-02-11,Basic Plan,799,0,799.0
1458,481,2025-04-06,Basic Plan,949,15,806.65
1459,817,2024-11-09,Pro Plan,4705,10,4234.5
1460,187,2025-05-02,Enterprise Plan,7664,5,7280.8
1461,832,2025-12-08,Enterprise Plan,14113,0,14113.0
1462,166,2025-12-25,Basic Plan,1137,10,1023.3
